TIME,Index,BTC,ETH,ADA,XLM,MIOTA,XMR,XRP,BCH,LTC,NEO,DASH,XEM,ETC
11/8/2015,384.28,384.28,0.915661,0.021678,0.002014,0.638503,0.49906,0.004684,555.89,3.62,0.181483,2.71,0.000164,0.752345
11/9/2015,374.32,374.32,1.03,0.021678,0.001946,0.638503,0.471436,0.00465,555.89,3.43,0.181483,2.54,0.000142,0.752345
11/10/2015,379.98,379.98,1,0.021678,0.002031,0.638503,0.457574,0.004606,555.89,3.4,0.181483,2.53,0.000149,0.752345
11/11/2015,339.82,339.82,0.941296,0.021678,0.002042,0.638503,0.450587,0.004408,555.89,3.12,0.181483,2.42,0.000132,0.752345
11/12/2015,314.08,314.08,0.796455,0.021678,0.001963,0.638503,0.442413,0.004266,555.89,2.97,0.181483,2.28,0.000127,0.752345
11/13/2015,338.5,338.5,0.907722,0.021678,0.00207,0.638503,0.449764,0.004536,555.89,3.27,0.181483,2.52,0.000131,0.752345
11/14/2015,336.62,336.62,0.905469,0.021678,0.001979,0.638503,0.425155,0.004482,555.89,3.22,0.181483,2.54,0.000128,0.752345
11/15/2015,333.05,333.05,0.891217,0.021678,0.001981,0.638503,0.430657,0.004327,555.89,3.2,0.181483,2.38,0.000127,0.752345
11/16/2015,319.74,319.74,0.906166,0.021678,0.001987,0.638503,0.436079,0.004163,555.89,3.07,0.181483,2.29,0.000112,0.752345
11/17/2015,330.36,330.36,0.924948,0.021678,0.001922,0.638503,0.43235,0.004234,555.89,3.19,0.181483,2.32,0.000129,0.752345
11/18/2015,334.59,334.59,0.993214,0.021678,0.002015,0.638503,0.415762,0.004251,555.89,3.2,0.181483,2.26,0.0001,0.752345
11/19/2015,334.68,334.68,0.988713,0.021678,0.00191,0.638503,0.403695,0.004259,555.89,3.19,0.181483,2.36,0.000109,0.752345
11/20/2015,326.41,326.41,0.955735,0.021678,0.001931,0.638503,0.390449,0.004222,555.89,3.14,0.181483,2.21,0.000111,0.752345
11/21/2015,322.09,322.09,0.928758,0.021678,0.001894,0.638503,0.391161,0.004227,555.89,3.12,0.181483,2.23,0.000113,0.752345
11/22/2015,326.98,326.98,0.979765,0.021678,0.00191,0.638503,0.396207,0.004249,555.89,3.16,0.181483,2.2,0.000103,0.752345
11/23/2015,324.35,324.35,0.967493,0.021678,0.001972,0.638503,0.390972,0.004269,555.89,3.14,0.181483,2.08,0.0001,0.752345
11/24/2015,323.01,323.01,0.946442,0.021678,0.0019,0.638503,0.391612,0.004288,555.89,3.13,0.181483,2.14,0.000106,0.752345
11/25/2015,320.05,320.05,0.893827,0.021678,0.001868,0.638503,0.387136,0.004242,555.89,3.11,0.181483,2.08,0.0001,0.752345
11/26/2015,328.3,328.3,0.863273,0.021678,0.001908,0.638503,0.401079,0.004317,555.89,3.35,0.181483,2.15,0.000108,0.752345
11/27/2015,351.86,351.86,0.8821,0.021678,0.001914,0.638503,0.385953,0.004276,555.89,3.6,0.181483,2.18,0.000111,0.752345
11/28/2015,357.14,357.14,0.868102,0.021678,0.001765,0.638503,0.392537,0.004275,555.89,3.58,0.181483,2.16,9.30E-05,0.752345
11/29/2015,357.47,357.47,0.914144,0.021678,0.001743,0.638503,0.401331,0.004243,555.89,3.53,0.181483,2.08,0.000107,0.752345
11/30/2015,371.44,371.44,0.879951,0.021678,0.00174,0.638503,0.393141,0.004298,555.89,3.66,0.181483,2.15,0.000104,0.752345
12/1/2015,377.41,377.41,0.878316,0.021678,0.001721,0.638503,0.376133,0.004202,555.89,3.63,0.181483,2.17,0.000106,0.752345
12/2/2015,361.85,361.85,0.873171,0.021678,0.001738,0.638503,0.368825,0.004091,555.89,3.43,0.181483,2.09,0.000116,0.752345
12/3/2015,359.33,359.33,0.818546,0.021678,0.001768,0.638503,0.370545,0.004176,555.89,3.35,0.181483,2.19,0.000103,0.752345
12/4/2015,361.26,361.26,0.812082,0.021678,0.001713,0.638503,0.371867,0.004262,555.89,3.38,0.181483,2.33,0.000108,0.752345
12/5/2015,363.72,363.72,0.841195,0.021678,0.002011,0.638503,0.441376,0.004756,555.89,3.37,0.181483,2.35,0.000118,0.752345
12/6/2015,389.56,389.56,0.866417,0.021678,0.001864,0.638503,0.428331,0.005302,555.89,3.53,0.181483,2.32,0.00012,0.752345
12/7/2015,389.98,389.98,0.836322,0.021678,0.001917,0.638503,0.421141,0.005312,555.89,3.45,0.181483,2.33,0.000103,0.752345
12/8/2015,395.75,395.75,0.806024,0.021678,0.001966,0.638503,0.43195,0.005561,555.89,3.65,0.181483,2.33,0.000126,0.752345
12/9/2015,414.44,414.44,0.824454,0.021678,0.002296,0.638503,0.450669,0.006796,555.89,3.68,0.181483,2.41,0.000134,0.752345
12/10/2015,417.99,417.99,0.79559,0.021678,0.002063,0.638503,0.430741,0.008527,555.89,3.67,0.181483,2.5,0.000137,0.752345
12/11/2015,415.28,415.28,0.839995,0.021678,0.002026,0.638503,0.459582,0.008445,555.89,3.67,0.181483,2.44,0.000146,0.752345
12/12/2015,452.33,452.33,0.931196,0.021678,0.002135,0.638503,0.455545,0.008454,555.89,3.84,0.181483,2.7,0.000147,0.752345
12/13/2015,431.66,431.66,0.971538,0.021678,0.001986,0.638503,0.474014,0.008532,555.89,3.6,0.181483,2.59,0.000155,0.752345
12/14/2015,433.27,433.27,0.95662,0.021678,0.002065,0.638503,0.536327,0.008774,555.89,3.64,0.181483,2.76,0.000143,0.752345
12/15/2015,443.88,443.88,0.990589,0.021678,0.001983,0.638503,0.555805,0.0076,555.89,3.62,0.181483,2.69,0.000138,0.752345
12/16/2015,465.21,465.21,1.02,0.021678,0.00187,0.638503,0.51908,0.006689,555.89,3.84,0.181483,2.69,0.000126,0.752345
12/17/2015,454.78,454.78,0.993043,0.021678,0.001846,0.638503,0.500976,0.006754,555.89,3.7,0.181483,2.69,0.000199,0.752345
12/18/2015,455.85,455.85,0.938327,0.021678,0.001857,0.638503,0.499377,0.006686,555.89,3.75,0.181483,2.61,0.000243,0.752345
12/19/2015,463.55,463.55,0.921524,0.021678,0.001849,0.638503,0.472986,0.006383,555.89,3.77,0.181483,2.65,0.000182,0.752345
12/20/2015,462.23,462.23,0.90824,0.021678,0.001842,0.638503,0.505214,0.006292,555.89,3.74,0.181483,2.61,0.000162,0.752345
12/21/2015,442.84,442.84,0.906065,0.021678,0.001747,0.638503,0.488346,0.006234,555.89,3.55,0.181483,2.5,0.000155,0.752345
12/22/2015,437.44,437.44,0.894973,0.021678,0.001781,0.638503,0.478893,0.006271,555.89,3.46,0.181483,2.47,0.000192,0.752345
12/23/2015,436.72,436.72,0.861782,0.021678,0.001726,0.638503,0.480936,0.006188,555.89,3.43,0.181483,2.55,0.000194,0.752345
12/24/2015,443.09,443.09,0.859433,0.021678,0.001743,0.638503,0.489532,0.006023,555.89,3.59,0.181483,2.53,0.000203,0.752345
12/25/2015,454.86,454.86,0.861993,0.021678,0.001757,0.638503,0.488908,0.005971,555.89,3.65,0.181483,2.77,0.000182,0.752345
12/26/2015,455.76,455.76,0.870766,0.021678,0.00183,0.638503,0.448906,0.006491,555.89,3.64,0.181483,2.83,0.000185,0.752345
12/27/2015,416.51,416.51,0.853166,0.021678,0.001649,0.638503,0.452179,0.006172,555.89,3.42,0.181483,2.73,0.000162,0.752345
12/28/2015,423.34,423.34,0.856356,0.021678,0.001722,0.638503,0.446724,0.006348,555.89,3.48,0.181483,2.64,0.00015,0.752345
12/29/2015,422.1,422.1,0.843835,0.021678,0.001771,0.638503,0.456351,0.006342,555.89,3.47,0.181483,3.03,0.00014,0.752345
12/30/2015,433.3,433.3,0.874258,0.021678,0.001745,0.638503,0.441443,0.006266,555.89,3.51,0.181483,3.09,0.000161,0.752345
12/31/2015,425.88,425.88,0.912098,0.021678,0.001764,0.638503,0.470707,0.006184,555.89,3.46,0.181483,3.52,0.00016,0.752345
1/1/2016,430.72,430.72,0.933712,0.021678,0.001752,0.638503,0.498302,0.00604,555.89,3.48,0.181483,3.33,0.000151,0.752345
1/2/2016,434.62,434.62,0.947401,0.021678,0.001749,0.638503,0.532842,0.005957,555.89,3.52,0.181483,3.38,0.000162,0.752345
1/3/2016,433.58,433.58,0.93843,0.021678,0.001753,0.638503,0.506154,0.006066,555.89,3.5,0.181483,3.29,0.000165,0.752345
1/4/2016,430.06,430.06,0.972045,0.021678,0.001745,0.638503,0.517417,0.006019,555.89,3.48,0.181483,3.25,0.000175,0.752345
1/5/2016,433.07,433.07,0.953147,0.021678,0.001748,0.638503,0.49922,0.005954,555.89,3.49,0.181483,3.32,0.000203,0.752345
1/6/2016,431.86,431.86,0.950028,0.021678,0.001721,0.638503,0.503148,0.006044,555.89,3.47,0.181483,3.33,0.000186,0.752345
1/7/2016,430.01,430.01,0.955801,0.021678,0.001669,0.638503,0.490154,0.005998,555.89,3.45,0.181483,3.37,0.000188,0.752345
1/8/2016,457.54,457.54,0.942752,0.021678,0.001736,0.638503,0.485166,0.00604,555.89,3.6,0.181483,3.41,0.000252,0.752345
1/9/2016,453.38,453.38,0.985501,0.021678,0.001682,0.638503,0.489759,0.005937,555.89,3.57,0.181483,3.3,0.000272,0.752345
1/10/2016,448.24,448.24,0.985557,0.021678,0.001749,0.638503,0.491365,0.005982,555.89,3.56,0.181483,3.18,0.000256,0.752345
1/11/2016,448.7,448.7,0.999216,0.021678,0.001766,0.638503,0.481367,0.005963,555.89,3.53,0.181483,3.28,0.000257,0.752345
1/12/2016,448.18,448.18,1.07,0.021678,0.001736,0.638503,0.485822,0.005892,555.89,3.55,0.181483,3.17,0.000238,0.752345
1/13/2016,434.67,434.67,1.14,0.021678,0.001741,0.638503,0.485144,0.005836,555.89,3.49,0.181483,3.03,0.000258,0.752345
1/14/2016,432.29,432.29,1.12,0.021678,0.001824,0.638503,0.485673,0.005795,555.89,3.47,0.181483,3.1,0.000248,0.752345
1/15/2016,430.25,430.25,1.18,0.021678,0.001927,0.638503,0.426969,0.005528,555.89,3.46,0.181483,3.36,0.000285,0.752345
1/16/2016,365.07,365.07,1.22,0.021678,0.001737,0.638503,0.499139,0.005221,555.89,2.97,0.181483,3.34,0.000255,0.752345
1/17/2016,387.15,387.15,1.22,0.021678,0.001748,0.638503,0.447013,0.00511,555.89,3.09,0.181483,3.88,0.000278,0.752345
1/18/2016,381.73,381.73,1.33,0.021678,0.001714,0.638503,0.505234,0.00527,555.89,3.02,0.181483,4.94,0.000284,0.752345
1/19/2016,387.03,387.03,1.42,0.021678,0.001712,0.638503,0.543377,0.00533,555.89,3.05,0.181483,4.4,0.000352,0.752345
1/20/2016,379.74,379.74,1.36,0.021678,0.001813,0.638503,0.531672,0.005271,555.89,3.01,0.181483,3.86,0.000461,0.752345
1/21/2016,419.63,419.63,1.53,0.021678,0.001817,0.638503,0.551754,0.00537,555.89,3.38,0.181483,4.76,0.000582,0.752345
1/22/2016,409.75,409.75,1.55,0.021678,0.001733,0.638503,0.536673,0.005314,555.89,3.23,0.181483,5.22,0.00047,0.752345
1/23/2016,382.43,382.43,1.5,0.021678,0.001702,0.638503,0.616407,0.005109,555.89,3.08,0.181483,5.05,0.000453,0.752345
1/24/2016,388.1,388.1,1.9,0.021678,0.001695,0.638503,0.626776,0.005121,555.89,3.11,0.181483,4.51,0.000466,0.752345
1/25/2016,402.32,402.32,2.15,0.021678,0.001723,0.638503,0.582868,0.005218,555.89,3.19,0.181483,4.41,0.000413,0.752345
1/26/2016,392,392,2.53,0.021678,0.001712,0.638503,0.584655,0.005138,555.89,3.13,0.181483,3.98,0.000379,0.752345
1/27/2016,392.44,392.44,2.25,0.021678,0.001903,0.638503,0.610622,0.005408,555.89,3.16,0.181483,4.49,0.000417,0.752345
1/28/2016,395.15,395.15,2.41,0.021678,0.002237,0.638503,0.564969,0.006507,555.89,3.29,0.181483,4.19,0.000422,0.752345
1/29/2016,380.11,380.11,2.54,0.021678,0.001909,0.638503,0.516054,0.006228,555.89,3.14,0.181483,4.25,0.000396,0.752345
1/30/2016,378.87,378.87,2.51,0.021678,0.001887,0.638503,0.511871,0.006824,555.89,3.12,0.181483,4.39,0.000428,0.752345
1/31/2016,378.29,378.29,2.44,0.021678,0.001735,0.638503,0.486532,0.006631,555.89,3.1,0.181483,4.29,0.000458,0.752345
2/1/2016,369.35,369.35,2.32,0.021678,0.001776,0.638503,0.503276,0.006398,555.89,3.07,0.181483,4.11,0.000494,0.752345
2/2/2016,372.92,372.92,2.22,0.021678,0.001793,0.638503,0.501236,0.006545,555.89,3.09,0.181483,4.14,0.000507,0.752345
2/3/2016,374.65,374.65,2.43,0.021678,0.001796,0.638503,0.494891,0.006771,555.89,3.09,0.181483,4.1,0.000581,0.752345
2/4/2016,370.17,370.17,2.53,0.021678,0.001807,0.638503,0.506717,0.006882,555.89,3.06,0.181483,4.18,0.000629,0.752345
2/5/2016,388.9,388.9,2.57,0.021678,0.001803,0.638503,0.49366,0.006965,555.89,3.17,0.181483,4.29,0.000601,0.752345
2/6/2016,386.59,386.59,2.53,0.021678,0.001835,0.638503,0.484194,0.007273,555.89,3.15,0.181483,4.32,0.000631,0.752345
2/7/2016,376.51,376.51,2.54,0.021678,0.001864,0.638503,0.478246,0.007924,555.89,3.11,0.181483,4.21,0.000634,0.752345
2/8/2016,376.76,376.76,2.97,0.021678,0.001839,0.638503,0.481638,0.008375,555.89,3.09,0.181483,4.18,0.000606,0.752345
2/9/2016,373.42,373.42,3.17,0.021678,0.001853,0.638503,0.464797,0.007999,555.89,3.08,0.181483,4.16,0.00059,0.752345
2/10/2016,376.15,376.15,4,0.021678,0.001828,0.638503,0.479195,0.007827,555.89,3.09,0.181483,3.97,0.000547,0.752345
2/11/2016,382.11,382.11,4.5,0.021678,0.001844,0.638503,0.517753,0.007857,555.89,3.11,0.181483,3.78,0.000535,0.752345
2/12/2016,379.69,379.69,5.95,0.021678,0.001878,0.638503,0.60533,0.007822,555.89,3.09,0.181483,3.26,0.000516,0.752345
2/13/2016,384.64,384.64,5.69,0.021678,0.002331,0.638503,0.805152,0.007961,555.89,3.12,0.181483,3.79,0.000606,0.752345
2/14/2016,392.93,392.93,5.4,0.021678,0.002198,0.638503,0.826702,0.008263,555.89,3.15,0.181483,3.8,0.000567,0.752345
2/15/2016,407.57,407.57,5.33,0.021678,0.002192,0.638503,0.791869,0.008593,555.89,3.23,0.181483,3.8,0.000595,0.752345
2/16/2016,401.43,401.43,5.33,0.021678,0.00219,0.638503,0.952018,0.008631,555.89,3.2,0.181483,3.78,0.000578,0.752345
2/17/2016,407.66,407.66,4.29,0.021678,0.002644,0.638503,0.732115,0.008456,555.89,3.23,0.181483,3.47,0.000521,0.752345
2/18/2016,416.57,416.57,3.77,0.021678,0.00216,0.638503,0.774915,0.008135,555.89,3.25,0.181483,3.69,0.000466,0.752345
2/19/2016,422.73,422.73,4.38,0.021678,0.002118,0.638503,0.828511,0.007994,555.89,3.26,0.181483,3.54,0.00056,0.752345
2/20/2016,421.6,421.6,4.68,0.021678,0.00211,0.638503,0.822279,0.008253,555.89,3.27,0.181483,3.51,0.000565,0.752345
2/21/2016,437.77,437.77,4.36,0.021678,0.002057,0.638503,0.77964,0.008246,555.89,3.46,0.181483,3.63,0.000597,0.752345
2/22/2016,438.99,438.99,4.66,0.021678,0.002155,0.638503,0.780228,0.0081,555.89,3.47,0.181483,4,0.000662,0.752345
2/23/2016,438.25,438.25,5.68,0.021678,0.001984,0.638503,0.757318,0.008055,555.89,3.49,0.181483,4.11,0.000671,0.752345
2/24/2016,420.96,420.96,5.6,0.021678,0.001904,0.638503,0.806463,0.007971,555.89,3.4,0.181483,3.8,0.000648,0.752345
2/25/2016,425.04,425.04,6.19,0.021678,0.001944,0.638503,0.806193,0.008063,555.89,3.39,0.181483,4.02,0.000648,0.752345
2/26/2016,424.63,424.63,6.04,0.021678,0.001976,0.638503,0.820387,0.008025,555.89,3.37,0.181483,3.93,0.000632,0.752345
2/27/2016,432.84,432.84,5.96,0.021678,0.001955,0.638503,0.828838,0.008063,555.89,3.43,0.181483,3.98,0.000647,0.752345
2/28/2016,432.57,432.57,6.41,0.021678,0.002003,0.638503,0.870271,0.007977,555.89,3.41,0.181483,4.08,0.000643,0.752345
2/29/2016,433.44,433.44,6.46,0.021678,0.001981,0.638503,0.870027,0.007895,555.89,3.44,0.181483,4,0.000654,0.752345
3/1/2016,437.92,437.92,6.32,0.021678,0.001949,0.638503,0.846396,0.007923,555.89,3.45,0.181483,3.92,0.000635,0.752345
3/2/2016,435.13,435.13,7.63,0.021678,0.00191,0.638503,0.823845,0.008005,555.89,3.43,0.181483,3.9,0.000628,0.752345
3/3/2016,423.91,423.91,8.44,0.021678,0.001888,0.638503,1.09,0.008028,555.89,3.36,0.181483,3.88,0.000644,0.752345
3/4/2016,421.84,421.84,9.24,0.021678,0.001891,0.638503,1.1,0.008036,555.89,3.32,0.181483,4.63,0.000606,0.752345
3/5/2016,410.78,410.78,10.37,0.021678,0.001913,0.638503,1.2,0.008117,555.89,3.25,0.181483,4.62,0.000627,0.752345
3/6/2016,400.52,400.52,11.2,0.021678,0.001824,0.638503,1.21,0.007857,555.89,3.19,0.181483,4.92,0.000709,0.752345
3/7/2016,407.76,407.76,11.43,0.021678,0.00194,0.638503,1.08,0.007835,555.89,3.22,0.181483,4.58,0.001048,0.752345
3/8/2016,414.46,414.46,9.58,0.021678,0.002348,0.638503,1.19,0.007911,555.89,3.27,0.181483,4.29,0.001618,0.752345
3/9/2016,413.89,413.89,9.79,0.021678,0.002216,0.638503,1.25,0.007951,555.89,3.25,0.181483,4.62,0.00165,0.752345
3/10/2016,414.74,414.74,11.88,0.021678,0.002229,0.638503,1.1,0.008051,555.89,3.28,0.181483,4.57,0.00133,0.752345
3/11/2016,417.24,417.24,11.22,0.021678,0.002374,0.638503,1.1,0.008183,555.89,3.29,0.181483,4.93,0.001377,0.752345
3/12/2016,421.61,421.61,11.13,0.021678,0.002555,0.638503,1.15,0.008801,555.89,3.39,0.181483,5.19,0.001341,0.752345
3/13/2016,411.65,411.65,13.51,0.021678,0.002278,0.638503,1.24,0.008698,555.89,3.29,0.181483,5.35,0.00135,0.752345
3/14/2016,414.2,414.2,14.51,0.021678,0.002189,0.638503,1.12,0.008624,555.89,3.31,0.181483,5.68,0.001339,0.752345
3/15/2016,416.39,416.39,13,0.021678,0.00214,0.638503,1.14,0.008478,555.89,3.3,0.181483,5.53,0.001255,0.752345
3/16/2016,416.89,416.89,13.02,0.021678,0.002197,0.638503,1.15,0.008185,555.89,3.31,0.181483,5.86,0.001246,0.752345
3/17/2016,417.89,417.89,12.56,0.021678,0.002138,0.638503,1.31,0.008183,555.89,3.31,0.181483,6.33,0.001174,0.752345
3/18/2016,420.55,420.55,11.11,0.021678,0.002146,0.638503,1.15,0.008284,555.89,3.31,0.181483,5.98,0.001285,0.752345
3/19/2016,409.26,409.26,11.2,0.021678,0.001985,0.638503,1.2,0.008124,555.89,3.17,0.181483,5.94,0.001182,0.752345
3/20/2016,410.4,410.4,10.52,0.021678,0.001998,0.638503,1.52,0.008015,555.89,3.18,0.181483,5.77,0.0013,0.752345
3/21/2016,413.42,413.42,10.3,0.021678,0.002088,0.638503,1.48,0.007956,555.89,3.21,0.181483,6.12,0.001238,0.752345
3/22/2016,413.13,413.13,11.88,0.021678,0.002074,0.638503,1.35,0.008028,555.89,3.2,0.181483,5.97,0.001257,0.752345
3/23/2016,418.16,418.16,11.33,0.021678,0.002079,0.638503,1.45,0.008109,555.89,3.23,0.181483,6.1,0.001259,0.752345
3/24/2016,418.42,418.42,12.44,0.021678,0.002174,0.638503,1.69,0.008335,555.89,3.25,0.181483,6.67,0.001304,0.752345
3/25/2016,416.51,416.51,11.26,0.021678,0.002087,0.638503,1.6,0.008234,555.89,3.23,0.181483,6.66,0.001259,0.752345
3/26/2016,417.37,417.37,10.77,0.021678,0.002075,0.638503,1.69,0.00819,555.89,3.23,0.181483,7.44,0.001247,0.752345
3/27/2016,418.14,418.14,10.99,0.021678,0.002059,0.638503,1.53,0.008062,555.89,3.23,0.181483,7.21,0.001484,0.752345
3/28/2016,426.55,426.55,10.43,0.021678,0.002031,0.638503,1.49,0.008025,555.89,3.3,0.181483,7.05,0.001454,0.752345
3/29/2016,424.3,424.3,11.75,0.021678,0.002112,0.638503,1.48,0.007573,555.89,3.26,0.181483,7.06,0.001552,0.752345
3/30/2016,416.83,416.83,11.61,0.021678,0.002087,0.638503,1.44,0.007568,555.89,3.23,0.181483,7.09,0.001534,0.752345
3/31/2016,415.26,415.26,11.92,0.021678,0.002039,0.638503,1.41,0.007332,555.89,3.23,0.181483,6.78,0.001478,0.752345
4/1/2016,416.76,416.76,11.4,0.021678,0.002026,0.638503,1.46,0.007391,555.89,3.25,0.181483,6.9,0.001495,0.752345
4/2/2016,418.42,418.42,11.63,0.021678,0.002047,0.638503,1.53,0.007418,555.89,3.25,0.181483,7.12,0.001462,0.752345
4/3/2016,421.17,421.17,11.63,0.021678,0.002089,0.638503,1.55,0.007504,555.89,3.26,0.181483,7.05,0.001443,0.752345
4/4/2016,421.3,421.3,11.62,0.021678,0.002205,0.638503,1.58,0.007502,555.89,3.26,0.181483,7,0.001364,0.752345
4/5/2016,421.02,421.02,11.21,0.021678,0.002299,0.638503,1.52,0.007488,555.89,3.25,0.181483,6.97,0.001371,0.752345
4/6/2016,424.28,424.28,10.45,0.021678,0.00216,0.638503,1.51,0.007467,555.89,3.26,0.181483,7.06,0.001373,0.752345
4/7/2016,423.62,423.62,10.7,0.021678,0.002154,0.638503,1.51,0.007308,555.89,3.26,0.181483,7.02,0.001361,0.752345
4/8/2016,422.91,422.91,10.08,0.021678,0.002156,0.638503,1.26,0.006875,555.89,3.24,0.181483,6.88,0.001345,0.752345
4/9/2016,420.81,420.81,9.69,0.021678,0.002184,0.638503,1.14,0.006674,555.89,3.22,0.181483,6.98,0.001419,0.752345
4/10/2016,419.59,419.59,9.15,0.021678,0.002018,0.638503,1.12,0.006289,555.89,3.22,0.181483,6.68,0.001412,0.752345
4/11/2016,421.87,421.87,8.94,0.021678,0.001885,0.638503,1.02,0.005937,555.89,3.23,0.181483,6.51,0.0014,0.752345
4/12/2016,422.84,422.84,8.64,0.021678,0.001903,0.638503,0.944542,0.006048,555.89,3.24,0.181483,6.36,0.001458,0.752345
4/13/2016,425.63,425.63,7.44,0.021678,0.001876,0.638503,1.03,0.005884,555.89,3.26,0.181483,6.5,0.00139,0.752345
4/14/2016,423.94,423.94,8.08,0.021678,0.001874,0.638503,1.01,0.005697,555.89,3.25,0.181483,6.51,0.001365,0.752345
4/15/2016,424.43,424.43,8.39,0.021678,0.001877,0.638503,0.990496,0.006303,555.89,3.24,0.181483,6.42,0.001579,0.752345
4/16/2016,429.57,429.57,8.24,0.021678,0.001879,0.638503,0.978342,0.006421,555.89,3.28,0.181483,6.02,0.001443,0.752345
4/17/2016,430.64,430.64,8.62,0.021678,0.001922,0.638503,1.04,0.006499,555.89,3.28,0.181483,6.31,0.001423,0.752345
4/18/2016,427.61,427.61,9.33,0.021678,0.001899,0.638503,1.11,0.006503,555.89,3.26,0.181483,6.36,0.001485,0.752345
4/19/2016,428.7,428.7,9.08,0.021678,0.001903,0.638503,1.11,0.006987,555.89,3.25,0.181483,6.24,0.00156,0.752345
4/20/2016,435.32,435.32,8.69,0.021678,0.001928,0.638503,1.06,0.007117,555.89,3.29,0.181483,6.4,0.001619,0.752345
4/21/2016,441.42,441.42,8.45,0.021678,0.001919,0.638503,0.96843,0.007265,555.89,3.28,0.181483,6.35,0.001647,0.752345
4/22/2016,449.69,449.69,8.15,0.021678,0.001874,0.638503,0.977764,0.007439,555.89,3.35,0.181483,6.22,0.00158,0.752345
4/23/2016,445.86,445.86,7.79,0.021678,0.001917,0.638503,1.03,0.007282,555.89,3.32,0.181483,6.28,0.001583,0.752345
4/24/2016,450.56,450.56,8.29,0.021678,0.001926,0.638503,1.02,0.007344,555.89,3.35,0.181483,6.5,0.0016,0.752345
4/25/2016,459.12,459.12,8.01,0.021678,0.001912,0.638503,0.962278,0.00725,555.89,3.62,0.181483,6.43,0.001535,0.752345
4/26/2016,461.65,461.65,7.53,0.021678,0.001874,0.638503,0.894009,0.007279,555.89,3.8,0.181483,6.21,0.001516,0.752345
4/27/2016,466.26,466.26,7.39,0.021678,0.00182,0.638503,0.943459,0.007094,555.89,4.05,0.181483,6.1,0.001532,0.752345
4/28/2016,445.04,445.04,7.74,0.021678,0.001833,0.638503,0.904687,0.00672,555.89,3.88,0.181483,6.33,0.00164,0.752345
4/29/2016,449.41,449.41,7.21,0.021678,0.001904,0.638503,0.883464,0.006689,555.89,3.79,0.181483,6.46,0.001599,0.752345
4/30/2016,455.18,455.18,7.45,0.021678,0.001849,0.638503,0.916798,0.006761,555.89,3.81,0.181483,6.62,0.001606,0.752345
5/1/2016,448.48,448.48,8.78,0.021678,0.001852,0.638503,0.911209,0.006812,555.89,3.66,0.181483,6.82,0.001601,0.752345
5/2/2016,451.93,451.93,8.89,0.021678,0.001883,0.638503,0.963722,0.006791,555.89,3.71,0.181483,6.79,0.001606,0.752345
5/3/2016,444.73,444.73,10.17,0.021678,0.001868,0.638503,0.91748,0.006716,555.89,3.68,0.181483,6.8,0.001574,0.752345
5/4/2016,450.18,450.18,9.38,0.021678,0.001862,0.638503,0.916448,0.006558,555.89,3.74,0.181483,6.79,0.001578,0.752345
5/5/2016,446.71,446.71,9.4,0.021678,0.001865,0.638503,0.906994,0.006323,555.89,3.74,0.181483,6.84,0.001535,0.752345
5/6/2016,447.94,447.94,9.81,0.021678,0.00184,0.638503,0.877036,0.006198,555.89,3.72,0.181483,6.82,0.001535,0.752345
5/7/2016,459.64,459.64,9.32,0.021678,0.001837,0.638503,0.880503,0.006395,555.89,3.82,0.181483,6.75,0.001635,0.752345
5/8/2016,458.43,458.43,9.37,0.021678,0.001814,0.638503,0.848722,0.00649,555.89,3.94,0.181483,6.58,0.001555,0.752345
5/9/2016,458.21,458.21,9.49,0.021678,0.001796,0.638503,0.825951,0.006402,555.89,3.94,0.181483,6.68,0.001506,0.752345
5/10/2016,460.52,460.52,9.28,0.021678,0.001802,0.638503,0.828834,0.006399,555.89,4.06,0.181483,6.59,0.001475,0.752345
5/11/2016,450.86,450.86,9.43,0.021678,0.001775,0.638503,0.859854,0.006272,555.89,3.82,0.181483,6.82,0.001506,0.752345
5/12/2016,452.45,452.45,10,0.021678,0.001797,0.638503,0.875739,0.006188,555.89,3.88,0.181483,6.76,0.001534,0.752345
5/13/2016,454.85,454.85,10.06,0.021678,0.001801,0.638503,0.847938,0.006167,555.89,3.86,0.181483,6.8,0.001556,0.752345
5/14/2016,455.82,455.82,10.51,0.021678,0.00177,0.638503,0.838644,0.006111,555.89,3.93,0.181483,6.95,0.001517,0.752345
5/15/2016,455.76,455.76,10.24,0.021678,0.001783,0.638503,0.826412,0.006072,555.89,4.01,0.181483,6.95,0.001435,0.752345
5/16/2016,457.59,457.59,9.97,0.021678,0.00174,0.638503,0.818318,0.006061,555.89,4.06,0.181483,7.02,0.00147,0.752345
5/17/2016,454.01,454.01,11.19,0.021678,0.001724,0.638503,0.813099,0.006022,555.89,4,0.181483,7.27,0.001491,0.752345
5/18/2016,453.69,453.69,12.18,0.021678,0.0017,0.638503,0.840467,0.006022,555.89,3.98,0.181483,7.4,0.001465,0.752345
5/19/2016,454.52,454.52,13.54,0.021678,0.001711,0.638503,0.858781,0.006025,555.89,4,0.181483,7.39,0.001444,0.752345
5/20/2016,437.79,437.79,14.85,0.021678,0.001665,0.638503,0.940434,0.006028,555.89,3.82,0.181483,7.67,0.001547,0.752345
5/21/2016,442.97,442.97,13.69,0.021678,0.00165,0.638503,0.975337,0.00609,555.89,3.88,0.181483,7.95,0.001689,0.752345
